date,mdate,companyname,companyid,Oil sector,Airline sector,r,r_f,r_mkt,r_xle,xs_mkt,xs_xle,xs_firm
,,,,,,,,,,0.6510%,0.6904%,1.1874%
,,,,,,,,,,,,
,,,,,,,,,,,Airlines,1.1634%
,,,,,,,,,,,Oils,1.2060%
18294,2010m2,HALLIBURTON OIL WELL CEMENTING,23819,1,0,0.035261914,4.17000E-07,0.034774009,0.030091731,0.034773592,0.03009131,0.035261
18322,2010m3,HALLIBURTON OIL WELL CEMENTING,23819,1,0,-0.00066336372,2.64000E-06,0.063639559,0.028217187,0.063636919,0.02821455,-0.000666
18353,2010m4,HALLIBURTON OIL WELL CEMENTING,23819,1,0,0.017258566,4.03000E-06,0.02006969,0.041550752,0.020065660,0.04154672,0.017255
18383,2010m5,HALLIBURTON OIL WELL CEMENTING,23819,1,0,-0.18718442,4.17000E-06,-0.0792135,-0.1145051,-0.079217670,-0.11450927,-0.187189
18414,2010m6,HALLIBURTON OIL WELL CEMENTING,23819,1,0,-0.011276711,4.44000E-06,-0.05082589,-0.059288509,-0.050830330,-0.05929295,-0.011281
18444,2010m7,HALLIBURTON OIL WELL CEMENTING,23819,1,0,0.21710795,3.75000E-06,0.070217036,0.083735906,0.070213286,0.08373216,0.217104
18475,2010m8,HALLIBURTON OIL WELL CEMENTING,23819,1,0,-0.052907787,4.17000E-06,-0.042918108,-0.04903416,-0.042922278,-0.04903833,-0.052912
18506,2010m9,HALLIBURTON OIL WELL CEMENTING,23819,1,0,0.17227936,4.72000E-06,0.091566809,0.099984862,0.091562089,0.09998014,0.172275
18536,2010m10,HALLIBURTON OIL WELL CEMENTING,23819,1,0,-0.03185007,4.31000E-06,0.037957888,0.053835742,0.037953578,0.05383143,-0.031854
18567,2010m11,HALLIBURTON OIL WELL CEMENTING,23819,1,0,0.140921,4.03000E-06,0.0087761292,0.047016717,0.008772099,0.04701269,0.140917
18597,2010m12,HALLIBURTON OIL WELL CEMENTING,23819,1,0,0.081494927,4.72000E-06,0.067283355,0.093181349,0.067278635,0.09317663,0.081490
18628,2011m1,HALLIBURTON OIL WELL CEMENTING,23819,1,0,0.10213074,1.53000E-06,0.019074835,0.071794897,0.019073305,0.07179337,0.102129
18659,2011m2,HALLIBURTON OIL WELL CEMENTING,23819,1,0,0.045111079,4.17000E-06,0.038132824,0.073684201,0.038128654,0.07368003,0.045107
18687,2011m3,HALLIBURTON OIL WELL CEMENTING,23819,1,0,0.061781034,3.75000E-06,0.0034299083,0.018839324,0.003426158,0.01883557,0.061777
18718,2011m4,HALLIBURTON OIL WELL CEMENTING,23819,1,0,0.012841081,1.81000E-06,0.028691143,0.0091410168,0.028689333,0.00913921,0.012839
18748,2011m5,HALLIBURTON OIL WELL CEMENTING,23819,1,0,-0.0047543151,8.33000E-07,-0.014824625,-0.041861802,-0.014825458,-0.04186264,-0.004755
18779,2011m6,HALLIBURTON OIL WELL CEMENTING,23819,1,0,0.016949119,1.25000E-06,-0.018264329,-0.019218076,-0.018265579,-0.01921933,0.016948
18809,2011m7,HALLIBURTON OIL WELL CEMENTING,23819,1,0,0.073137246,5.56000E-07,-0.022433277,0.014598517,-0.022433833,0.01459796,0.073137
18840,2011m8,HALLIBURTON OIL WELL CEMENTING,23819,1,0,-0.18761288,5.00000E-06,-0.057314355,-0.10215825,-0.057319355,-0.10216325,-0.187618
18871,2011m9,HALLIBURTON OIL WELL CEMENTING,23819,1,0,-0.31214783,4.17000E-07,-0.084963292,-0.14422174,-0.084963709,-0.14422216,-0.312148
18901,2011m10,HALLIBURTON OIL WELL CEMENTING,23819,1,0,0.1707096,5.56000E-07,0.077098571,0.1397659,0.077098015,0.13976534,0.170709
18932,2011m11,HALLIBURTON OIL WELL CEMENTING,23819,1,0,-0.045843989,6.94000E-07,-0.025843721,-0.0037599832,-0.025844415,-0.00376068,-0.045845
18962,2011m12,HALLIBURTON OIL WELL CEMENTING,23819,1,0,-0.062228289,1.67000E-07,0.0037129039,-0.020461215,0.003712737,-0.02046138,-0.062228
18993,2012m1,HALLIBURTON OIL WELL CEMENTING,23819,1,0,0.065778047,4.17000E-07,0.054102685,0.022566255,0.054102268,0.02256584,0.065778
19024,2012m2,HALLIBURTON OIL WELL CEMENTING,23819,1,0,-0.0051658126,1.67000E-06,0.041180659,0.059272803,0.041178989,0.05927113,-0.005167
19053,2012m3,HALLIBURTON OIL WELL CEMENTING,23819,1,0,-0.09059377,1.11000E-06,0.024026984,-0.038154155,0.024025874,-0.03815527,-0.090595
19084,2012m4,HALLIBURTON OIL WELL CEMENTING,23819,1,0,0.031033522,9.72000E-07,-0.0068070008,-0.0071080439,-0.006807973,-0.00710902,0.031033
19114,2012m5,HALLIBURTON OIL WELL CEMENTING,23819,1,0,-0.12156639,1.81000E-06,-0.06588918,-0.10682197,-0.065890990,-0.10682378,-0.121568
19145,2012m6,HALLIBURTON OIL WELL CEMENTING,23819,1,0,-0.052676152,8.33000E-07,0.038209856,0.048006397,0.038209023,0.04800556,-0.052677
19175,2012m7,HALLIBURTON OIL WELL CEMENTING,23819,1,0,0.16696025,9.72000E-07,0.01029374,0.049419899,0.010292768,0.04941893,0.166959
19206,2012m8,HALLIBURTON OIL WELL CEMENTING,23819,1,0,-0.0084516359,1.39000E-06,0.0262923,0.026992066,0.026290910,0.02699068,-0.008453
19237,2012m9,HALLIBURTON OIL WELL CEMENTING,23819,1,0,0.028388292,2.36000E-06,0.026509769,0.031219736,0.026507409,0.03121738,0.028386
19267,2012m10,HALLIBURTON OIL WELL CEMENTING,23819,1,0,-0.047540307,1.53000E-06,-0.010423535,-0.021951735,-0.010425065,-0.02195327,-0.047542
19298,2012m11,HALLIBURTON OIL WELL CEMENTING,23819,1,0,0.02979465,2.78000E-06,0.0065123695,-0.014218155,0.006509590,-0.01422094,0.029792
19328,2012m12,HALLIBURTON OIL WELL CEMENTING,23819,1,0,0.043011621,3.19000E-06,0.012589275,0.010239303,0.012586085,0.01023611,0.043008
19359,2013m1,HALLIBURTON OIL WELL CEMENTING,23819,1,0,0.17267229,5.56000E-07,0.054154016,0.083029971,0.054153460,0.08302942,0.172672
19390,2013m2,HALLIBURTON OIL WELL CEMENTING,23819,1,0,0.0204031,1.11000E-06,0.0083725397,0.0043956563,0.008371430,0.00439455,0.020402
19418,2013m3,HALLIBURTON OIL WELL CEMENTING,23819,1,0,-0.023454368,2.36000E-06,0.035316341,0.025431769,0.035313981,0.02542941,-0.023457
19449,2013m4,HALLIBURTON OIL WELL CEMENTING,23819,1,0,0.058401406,9.72000E-07,0.014946403,-0.013113108,0.014945431,-0.01311408,0.058400
19479,2013m5,HALLIBURTON OIL WELL CEMENTING,23819,1,0,-0.021510454,9.72000E-07,0.019178808,0.028491165,0.019177836,0.02849019,-0.021511
19510,2013m6,HALLIBURTON OIL WELL CEMENTING,23819,1,0,-0.00016661918,5.56000E-07,-0.015042944,-0.022670737,-0.015043500,-0.02267129,-0.000167
19540,2013m7,HALLIBURTON OIL WELL CEMENTING,23819,1,0,0.083173476,1.39000E-07,0.05263016,0.052618071,0.052630021,0.05261793,0.083173
19571,2013m8,HALLIBURTON OIL WELL CEMENTING,23819,1,0,0.06494803,2.78000E-07,-0.025734028,-0.010313014,-0.025734306,-0.01031329,0.064948
19602,2013m9,HALLIBURTON OIL WELL CEMENTING,23819,1,0,0.0031250312,6.94000E-07,0.03750895,0.021164307,0.037508256,0.02116361,0.003124
19632,2013m10,HALLIBURTON OIL WELL CEMENTING,23819,1,0,0.086765304,6.94000E-07,0.035732113,0.034986869,0.035731419,0.03498618,0.086765
19663,2013m11,HALLIBURTON OIL WELL CEMENTING,23819,1,0,-0.0062407269,9.72000E-07,0.023912761,-0.0012674463,0.023911789,-0.00126842,-0.006242
19693,2013m12,HALLIBURTON OIL WELL CEMENTING,23819,1,0,-0.03378161,1.53000E-06,0.026196547,0.028704634,0.026195017,0.02870310,-0.033783
19724,2014m1,HALLIBURTON OIL WELL CEMENTING,23819,1,0,-0.03428575,4.17000E-07,-0.029955011,-0.057959609,-0.029955428,-0.05796003,-0.034286
19755,2014m2,HALLIBURTON OIL WELL CEMENTING,23819,1,0,0.16302799,8.33000E-07,0.04628982,0.051211372,0.046288987,0.05121054,0.163027
19783,2014m3,HALLIBURTON OIL WELL CEMENTING,23819,1,0,0.03590662,1.25000E-06,0.0044357283,0.021071041,0.004434478,0.02106979,0.035905
19814,2014m4,HALLIBURTON OIL WELL CEMENTING,23819,1,0,0.070979789,8.33000E-07,0.0014230843,0.052548848,0.001422251,0.05254802,0.070979
19844,2014m5,HALLIBURTON OIL WELL CEMENTING,23819,1,0,0.024892973,5.56000E-07,0.020251282,0.016748451,0.020250726,0.01674790,0.024892
19875,2014m6,HALLIBURTON OIL WELL CEMENTING,23819,1,0,0.10108054,1.11000E-06,0.028027399,0.055080466,0.028026289,0.05507936,0.101079
19905,2014m7,HALLIBURTON OIL WELL CEMENTING,23819,1,0,-0.028446756,4.17000E-07,-0.020529615,-0.034665346,-0.020530032,-0.03466576,-0.028447
19936,2014m8,HALLIBURTON OIL WELL CEMENTING,23819,1,0,-0.017828632,2.08000E-07,0.040290773,0.021835877,0.040290565,0.02183567,-0.017829
19967,2014m9,HALLIBURTON OIL WELL CEMENTING,23819,1,0,-0.045851178,5.56000E-07,-0.025125347,-0.077507183,-0.025125903,-0.07750774,-0.045852
19997,2014m10,HALLIBURTON OIL WELL CEMENTING,23819,1,0,-0.076712228,4.17000E-07,0.037308317,-0.0045738518,0.037307900,-0.00457427,-0.076713
20028,2014m11,HALLIBURTON OIL WELL CEMENTING,23819,1,0,-0.23595753,2.78000E-07,0.020212194,-0.089657202,0.020211916,-0.08965748,-0.235958
20058,2014m12,HALLIBURTON OIL WELL CEMENTING,23819,1,0,-0.063892685,1.11000E-06,-0.0035814727,-0.0022935471,-0.003582583,-0.00229466,-0.063894
20089,2015m1,HALLIBURTON OIL WELL CEMENTING,23819,1,0,0.016781079,4.17000E-07,-0.027105996,-0.045603845,-0.027106413,-0.04560426,0.016781
20120,2015m2,HALLIBURTON OIL WELL CEMENTING,23819,1,0,0.073768362,4.17000E-07,0.056000657,0.04592976,0.056000240,0.04592934,0.073768
20148,2015m3,HALLIBURTON OIL WELL CEMENTING,23819,1,0,0.026169749,6.94000E-07,-0.010326237,-0.011649821,-0.010326931,-0.01165052,0.026169
20179,2015m4,HALLIBURTON OIL WELL CEMENTING,23819,1,0,0.11554239,6.94000E-07,0.0086387536,0.065738574,0.008638060,0.06573788,0.115542
20209,2015m5,HALLIBURTON OIL WELL CEMENTING,23819,1,0,-0.072522968,-1.39000E-07,0.010356373,-0.051886804,0.010356512,-0.05188667,-0.072523
20240,2015m6,HALLIBURTON OIL WELL CEMENTING,23819,1,0,-0.047547042,2.78000E-07,-0.019239653,-0.034777436,-0.019239931,-0.03477771,-0.047547
20270,2015m7,HALLIBURTON OIL WELL CEMENTING,23819,1,0,-0.02971903,1.39000E-07,0.012304676,-0.076902688,0.012304537,-0.07690283,-0.029719
20301,2015m8,HALLIBURTON OIL WELL CEMENTING,23819,1,0,-0.05407998,8.33000E-07,-0.060059883,-0.042519424,-0.060060716,-0.04252026,-0.054081
20332,2015m9,HALLIBURTON OIL WELL CEMENTING,23819,1,0,-0.10165184,2.78000E-07,-0.033820637,-0.071748964,-0.033820915,-0.07174924,-0.101652
20362,2015m10,HALLIBURTON OIL WELL CEMENTING,23819,1,0,0.10750134,-2.78000E-07,0.074186891,0.12613948,0.074187169,0.12613976,0.107502
20393,2015m11,HALLIBURTON OIL WELL CEMENTING,23819,1,0,0.060375292,2.78000E-07,0.0067570386,0.021534417,0.006756761,0.02153414,0.060375
20423,2015m12,HALLIBURTON OIL WELL CEMENTING,23819,1,0,-0.14199083,2.78000E-06,-0.022346674,-0.10502278,-0.022349454,-0.10502556,-0.141994
20454,2016m1,HALLIBURTON OIL WELL CEMENTING,23819,1,0,-0.066098705,3.89000E-06,-0.056998283,-0.034980115,-0.057002173,-0.03498401,-0.066103
20485,2016m2,HALLIBURTON OIL WELL CEMENTING,23819,1,0,0.021075744,6.25000E-06,0.00068726775,-0.028002011,0.000681018,-0.02800826,0.021069
20514,2016m3,HALLIBURTON OIL WELL CEMENTING,23819,1,0,0.10656761,6.25000E-06,0.070505328,0.10164375,0.070499078,0.10163750,0.106561
20545,2016m4,HALLIBURTON OIL WELL CEMENTING,23819,1,0,0.15649496,4.72000E-06,0.011831184,0.090644702,0.011826464,0.09063998,0.156490
20575,2016m5,HALLIBURTON OIL WELL CEMENTING,23819,1,0,0.025376618,4.31000E-06,0.014391575,-0.009333293,0.014387265,-0.00933760,0.025372
20606,2016m6,HALLIBURTON OIL WELL CEMENTING,23819,1,0,0.073731646,5.00000E-06,0.0031732204,0.027145721,0.003168220,0.02714072,0.073727
20636,2016m7,HALLIBURTON OIL WELL CEMENTING,23819,1,0,-0.035990309,5.14000E-06,0.038786817,-0.012602591,0.038781677,-0.01260773,-0.035995
20667,2016m8,HALLIBURTON OIL WELL CEMENTING,23819,1,0,-0.014887808,5.00000E-06,0.002798747,0.016770625,0.002793747,0.01676563,-0.014893
20698,2016m9,HALLIBURTON OIL WELL CEMENTING,23819,1,0,0.047814116,6.81000E-06,0.0030445021,0.036925249,0.003037692,0.03691844,0.047807
20728,2016m10,HALLIBURTON OIL WELL CEMENTING,23819,1,0,0.0032678214,5.56000E-06,-0.027060967,-0.043223623,-0.027066527,-0.04322918,0.003262
20759,2016m11,HALLIBURTON OIL WELL CEMENTING,23819,1,0,0.17336202,5.00000E-06,0.040418684,0.10481346,0.040413684,0.10480846,0.173357
20789,2016m12,HALLIBURTON OIL WELL CEMENTING,23819,1,0,0.022238364,6.94000E-06,0.018747913,0.017279392,0.018740973,0.01727245,0.022231
20820,2017m1,HALLIBURTON OIL WELL CEMENTING,23819,1,0,0.045849506,1.25021E-05,0.022173285,-0.032129556,0.022160783,-0.03214206,0.045837
20851,2017m2,HALLIBURTON OIL WELL CEMENTING,23819,1,0,-0.051778696,1.30575E-05,0.032628167,-0.020850539,0.032615109,-0.02086360,-0.051792
20879,2017m3,HALLIBURTON OIL WELL CEMENTING,23819,1,0,-0.079498686,1.22239E-05,0.0020500966,-0.014855431,0.002037873,-0.01486765,-0.079511
20910,2017m4,HALLIBURTON OIL WELL CEMENTING,23819,1,0,-0.067669138,2.00888E-05,0.0096190702,-0.029470745,0.009598981,-0.02949083,-0.067689
20940,2017m5,HALLIBURTON OIL WELL CEMENTING,23819,1,0,-0.015039284,1.83379E-05,0.0093579441,-0.035377271,0.009339606,-0.03539561,-0.015058
20971,2017m6,HALLIBURTON OIL WELL CEMENTING,23819,1,0,-0.051125601,2.02823E-05,0.0096782167,-0.001225642,0.009657934,-0.00124592,-0.051146
21001,2017m7,HALLIBURTON OIL WELL CEMENTING,23819,1,0,-0.029277278,2.27848E-05,0.017181421,0.0068007344,0.017158636,0.00677795,-0.029300
21032,2017m8,HALLIBURTON OIL WELL CEMENTING,23819,1,0,-0.081762433,2.68142E-05,0.0016129673,-0.054788373,0.001586153,-0.05481519,-0.081789
21063,2017m9,HALLIBURTON OIL WELL CEMENTING,23819,1,0,0.18663047,2.49810E-05,0.023813292,0.10179578,0.023788311,0.10177080,0.186605
21093,2017m10,HALLIBURTON OIL WELL CEMENTING,23819,1,0,-0.075194955,2.61203E-05,0.02134813,-0.010358986,0.021322010,-0.01038511,-0.075221
21124,2017m11,HALLIBURTON OIL WELL CEMENTING,23819,1,0,-0.022461461,2.68142E-05,0.027409703,0.017523116,0.027382889,0.01749630,-0.022488
21154,2017m12,HALLIBURTON OIL WELL CEMENTING,23819,1,0,0.17455195,3.09857E-05,0.01228676,0.052705396,0.012255774,0.05267441,0.174521
21185,2018m1,HALLIBURTON OIL WELL CEMENTING,23819,1,0,0.09883368,3.47385E-05,0.050687827,0.035842739,0.050653088,0.03580800,0.098799
21216,2018m2,HALLIBURTON OIL WELL CEMENTING,23819,1,0,-0.13556802,3.27896E-05,-0.039435159,-0.10835005,-0.039467949,-0.10838284,-0.135601
21244,2018m3,HALLIBURTON OIL WELL CEMENTING,23819,1,0,0.015165856,3.73765E-05,-0.018494524,0.01716361,-0.018531900,0.01712623,0.015128
21275,2018m4,HALLIBURTON OIL WELL CEMENTING,23819,1,0,0.12888801,4.44721E-05,0.0048402748,0.094941311,0.004795803,0.09489684,0.128844
21305,2018m5,HALLIBURTON OIL WELL CEMENTING,23819,1,0,-0.061332326,4.50243E-05,0.026277516,0.02994173,0.026232492,0.02989671,-0.061377
21336,2018m6,HALLIBURTON OIL WELL CEMENTING,23819,1,0,-0.090682879,4.76707E-05,0.005291238,0.0058485186,0.005243567,0.00580085,-0.090731
21366,2018m7,HALLIBURTON OIL WELL CEMENTING,23819,1,0,-0.058588617,4.80868E-05,0.031689063,0.015538585,0.031640976,0.01549050,-0.058637
21397,2018m8,HALLIBURTON OIL WELL CEMENTING,23819,1,0,-0.059641652,5.19755E-05,0.030351875,-0.034751043,0.030299900,-0.03480302,-0.059694
21428,2018m9,HALLIBURTON OIL WELL CEMENTING,23819,1,0,0.020676522,5.29545E-05,0.0004799538,0.02441599,0.000426999,0.02436304,0.020624
21458,2018m10,HALLIBURTON OIL WELL CEMENTING,23819,1,0,-0.14454113,5.79620E-05,-0.072749645,-0.11259209,-0.072807607,-0.11265005,-0.144599
21489,2018m11,HALLIBURTON OIL WELL CEMENTING,23819,1,0,-0.034776762,5.97633E-05,0.044112142,0.037761305,0.044052379,0.03770154,-0.034837
21519,2018m12,HALLIBURTON OIL WELL CEMENTING,23819,1,0,-0.1291227,6.13007E-05,-0.074872576,-0.092164949,-0.074933877,-0.09222625,-0.129184
21550,2019m1,HALLIBURTON OIL WELL CEMENTING,23819,1,0,0.17983449,6.26919E-05,0.08800894,0.11211858,0.087946248,0.11205589,0.179772
21581,2019m2,HALLIBURTON OIL WELL CEMENTING,23819,1,0,-0.021364795,6.58941E-05,0.032714512,0.023047995,0.032648618,0.02298210,-0.021431
21609,2019m3,HALLIBURTON OIL WELL CEMENTING,23819,1,0,-0.039618257,6.49201E-05,0.013366196,0.021278076,0.013301276,0.02121316,-0.039683
21640,2019m4,HALLIBURTON OIL WELL CEMENTING,23819,1,0,-0.033105776,6.43614E-05,0.03786733,-0.00015126981,0.037802969,-0.00021563,-0.033170
21670,2019m5,HALLIBURTON OIL WELL CEMENTING,23819,1,0,-0.2484998,6.57441E-05,-0.061593663,-0.11102708,-0.061659407,-0.11109282,-0.248566
21701,2019m6,HALLIBURTON OIL WELL CEMENTING,23819,1,0,0.076862015,6.24137E-05,0.067385904,0.093888342,0.067323490,0.09382593,0.076800
21731,2019m7,HALLIBURTON OIL WELL CEMENTING,23819,1,0,0.0030891546,5.40672E-05,0.013151872,-0.017256979,0.013097805,-0.01731105,0.003035
21762,2019m8,HALLIBURTON OIL WELL CEMENTING,23819,1,0,-0.18086955,5.54505E-05,-0.020256182,-0.083253607,-0.020311632,-0.08330906,-0.180925
21793,2019m9,HALLIBURTON OIL WELL CEMENTING,23819,1,0,0.010130781,5.39281E-05,0.015959764,0.039342951,0.015905836,0.03928902,0.010077
21823,2019m10,HALLIBURTON OIL WELL CEMENTING,23819,1,0,0.03156301,4.78330E-05,0.020895692,-0.020438362,0.020847859,-0.02048620,0.031515
21854,2019m11,HALLIBURTON OIL WELL CEMENTING,23819,1,0,0.091929004,4.09966E-05,0.036646236,0.02176976,0.036605239,0.02172876,0.091888
21884,2019m12,HALLIBURTON OIL WELL CEMENTING,23819,1,0,0.17556697,4.28025E-05,0.028492387,0.060271949,0.028449584,0.06022915,0.175524
14245,1999m1,ANADARKO PETROLEUM CORP,70332,1,0,-0.12348178,1.16855E-04,0.038504586,-0.065595709,0.038387731,-0.06571256,-0.123599
14276,1999m2,ANADARKO PETROLEUM CORP,70332,1,0,0.016166277,1.17826E-04,-0.038085721,-0.0085959872,-0.038203547,-0.00871381,0.016048
14304,1999m3,ANADARKO PETROLEUM CORP,70332,1,0,0.37479931,1.12811E-04,0.038275369,0.14139979,0.038162558,0.14128698,0.374686
14335,1999m4,ANADARKO PETROLEUM CORP,70332,1,0,0.019867551,1.33738E-04,0.049068794,0.14803049,0.048935056,0.14789675,0.019734
14365,1999m5,ANADARKO PETROLEUM CORP,70332,1,0,-0.025974035,1.23260E-04,-0.020548344,-0.021582734,-0.020671604,-0.02170599,-0.026097
14396,1999m6,ANADARKO PETROLEUM CORP,70332,1,0,-0.017111972,1.19916E-04,0.051715218,0.020415537,0.051595302,0.02029562,-0.017232
14426,1999m7,ANADARKO PETROLEUM CORP,70332,1,0,0.037351448,1.15912E-04,-0.031125946,0.018941505,-0.031241858,0.01882559,0.037236
14457,1999m8,ANADARKO PETROLEUM CORP,70332,1,0,-0.10638297,1.20264E-04,-0.0088511091,0.010934936,-0.008971374,0.01081467,-0.106503
14488,1999m9,ANADARKO PETROLEUM CORP,70332,1,0,-0.10307854,1.25389E-04,-0.022750048,-0.046016637,-0.022875437,-0.04614203,-0.103204
14518,1999m10,ANADARKO PETROLEUM CORP,70332,1,0,-0.056171946,1.19296E-04,0.05984056,-0.029328687,0.059721264,-0.02944798,-0.056291
14549,1999m11,ANADARKO PETROLEUM CORP,70332,1,0,0.010534844,1.19436E-04,0.033306815,-0.0017341104,0.033187379,-0.00185355,0.010415
14579,1999m12,ANADARKO PETROLEUM CORP,70332,1,0,0.12845337,1.11044E-04,0.077118553,0.0035492752,0.077007509,0.00343823,0.128342
14610,2000m1,ANADARKO PETROLEUM CORP,70332,1,0,0.003824098,1.18321E-04,-0.033030529,0.028235294,-0.033148850,0.02811697,0.003706
14641,2000m2,ANADARKO PETROLEUM CORP,70332,1,0,-0.062857136,1.42256E-04,0.03263865,-0.042334098,0.032496394,-0.04247635,-0.062999
14670,2000m3,ANADARKO PETROLEUM CORP,70332,1,0,0.26020962,1.39251E-04,0.050789982,0.12455773,0.050650731,0.12441848,0.260070
14701,2000m4,ANADARKO PETROLEUM CORP,70332,1,0,0.12277868,1.61532E-04,-0.059529461,-0.014925371,-0.059690993,-0.01508690,0.122617
14731,2000m5,ANADARKO PETROLEUM CORP,70332,1,0,0.22589928,1.47655E-04,-0.037927296,0.11742424,-0.038074951,0.11727658,0.225752
14762,2000m6,ANADARKO PETROLEUM CORP,70332,1,0,-0.073045664,1.28097E-04,0.052085973,-0.055097468,0.051957876,-0.05522556,-0.073174
14792,2000m7,ANADARKO PETROLEUM CORP,70332,1,0,-0.046134666,1.48352E-04,-0.028385125,-0.044012282,-0.028533477,-0.04416063,-0.046283
14823,2000m8,ANADARKO PETROLEUM CORP,70332,1,0,0.3757908,1.64909E-04,0.075791962,0.10920771,0.075627053,0.10904280,0.375626
14854,2000m9,ANADARKO PETROLEUM CORP,70332,1,0,0.011079843,1.64196E-04,-0.051347088,0.01632951,-0.051511284,0.01616531,0.010916
14884,2000m10,ANADARKO PETROLEUM CORP,70332,1,0,-0.052108537,1.58394E-04,-0.021384722,-0.042033873,-0.021543116,-0.04219227,-0.052267
14915,2000m11,ANADARKO PETROLEUM CORP,70332,1,0,-0.071038291,1.66234E-04,-0.10299527,-0.052450977,-0.103161504,-0.05261721,-0.071205
14945,2000m12,ANADARKO PETROLEUM CORP,70332,1,0,0.19554481,1.60011E-04,0.020499526,0.10206194,0.020339515,0.10190193,0.195385
14976,2001m1,ANADARKO PETROLEUM CORP,70332,1,0,-0.19949353,1.54837E-04,0.041932203,-0.031864375,0.041777366,-0.03201921,-0.199648
15007,2001m2,ANADARKO PETROLEUM CORP,70332,1,0,0.098418258,1.30047E-04,-0.099504508,-0.012138229,-0.099634555,-0.01226828,0.098288
15035,2001m3,ANADARKO PETROLEUM CORP,70332,1,0,0.0052345581,1.33390E-04,-0.070444085,-0.029795604,-0.070577475,-0.02992899,0.005101
15066,2001m4,ANADARKO PETROLEUM CORP,70332,1,0,0.029308757,1.22355E-04,0.084054954,0.10325727,0.083932599,0.10313492,0.029186
15096,2001m5,ANADARKO PETROLEUM CORP,70332,1,0,-0.031104956,1.00747E-04,0.010347549,-0.0094478838,0.010246802,-0.00954863,-0.031206
15127,2001m6,ANADARKO PETROLEUM CORP,70332,1,0,-0.13823755,9.19238E-05,-0.017543621,-0.09116216,-0.017635545,-0.09125408,-0.138329
15157,2001m7,ANADARKO PETROLEUM CORP,70332,1,0,0.053607848,9.01791E-05,-0.018042443,-0.011532138,-0.018132622,-0.01162232,0.053518
15188,2001m8,ANADARKO PETROLEUM CORP,70332,1,0,-0.088908441,9.78879E-05,-0.05868154,-0.04233335,-0.058779428,-0.04243124,-0.089006
15219,2001m9,ANADARKO PETROLEUM CORP,70332,1,0,0.046781566,9.27549E-05,0.012785455,0.034992661,0.012692700,0.03489991,0.046689
15249,2001m10,ANADARKO PETROLEUM CORP,70332,1,0,0.16381545,6.22050E-05,0.035866681,0.038370155,0.035804476,0.03830795,0.163753
15280,2001m11,ANADARKO PETROLEUM CORP,70332,1,0,-0.094078213,6.02501E-05,0.066907324,-0.062136617,0.066847074,-0.06219687,-0.094138
15310,2001m12,ANADARKO PETROLEUM CORP,70332,1,0,0.093628243,5.14246E-05,0.017726334,0.03986796,0.017674909,0.03981654,0.093577
15341,2002m1,ANADARKO PETROLEUM CORP,70332,1,0,-0.13579591,4.62757E-05,-0.016031085,-0.035580553,-0.016077361,-0.03562683,-0.135842
15372,2002m2,ANADARKO PETROLEUM CORP,70332,1,0,0.060451809,4.58628E-05,-0.021739893,0.034174725,-0.021785756,0.03412886,0.060406
15400,2002m3,ANADARKO PETROLEUM CORP,70332,1,0,0.084759496,4.81575E-05,0.04468707,0.088491246,0.044638913,0.08844309,0.084711
15431,2002m4,ANADARKO PETROLEUM CORP,70332,1,0,-0.046420958,4.80184E-05,-0.049589068,-0.035998579,-0.049637086,-0.03604660,-0.046469
15461,2002m5,ANADARKO PETROLEUM CORP,70332,1,0,-0.057041988,4.75260E-05,-0.010378457,-0.01759425,-0.010425983,-0.01764178,-0.057090
15492,2002m6,ANADARKO PETROLEUM CORP,70332,1,0,-0.027051369,4.68352E-05,-0.07038027,-0.036597311,-0.070427105,-0.03664415,-0.027098
15522,2002m7,ANADARKO PETROLEUM CORP,70332,1,0,-0.14310302,4.60008E-05,-0.1116415,-0.15827754,-0.111687501,-0.15832354,-0.143149
15553,2002m8,ANADARKO PETROLEUM CORP,70332,1,0,0.026206883,4.73858E-05,0.0079869293,0.015064251,0.007939543,0.01501687,0.026159
15584,2002m9,ANADARKO PETROLEUM CORP,70332,1,0,-0.0005771796,4.64180E-05,-0.10004705,-0.0713709,-0.100093468,-0.07141732,-0.000624
15614,2002m10,ANADARKO PETROLEUM CORP,70332,1,0,-0.022362191,4.32168E-05,0.067965768,-0.0090438509,0.067922551,-0.00908707,-0.022405
15645,2002m11,ANADARKO PETROLEUM CORP,70332,1,0,0.06610655,4.03708E-05,0.085769519,0.041641913,0.085729148,0.04160154,0.066066
15675,2002m12,ANADARKO PETROLEUM CORP,70332,1,0,0.016967455,3.37625E-05,-0.053307008,0.00010777287,-0.053340771,0.00007401,0.016934
15706,2003m1,ANADARKO PETROLEUM CORP,70332,1,0,-0.037369538,3.15392E-05,-0.023471564,-0.025078347,-0.023503103,-0.02510989,-0.037401
15737,2003m2,ANADARKO PETROLEUM CORP,70332,1,0,-0.00065058697,3.16802E-05,-0.015363033,0.029398225,-0.015394713,0.02936654,-0.000682
15765,2003m3,ANADARKO PETROLEUM CORP,70332,1,0,-0.01039843,3.30008E-05,0.010387371,0.0012980662,0.010354370,0.00126507,-0.010431
15796,2003m4,ANADARKO PETROLEUM CORP,70332,1,0,-0.024175789,3.14702E-05,0.082706094,-0.0085125687,0.082674624,-0.00854404,-0.024207
